Date,Month,Cloud%,Hour,GHI,Flat_POA,V_Shape_POA,Inv_V_POA,Winner
2024-05-31 21:00:00,5,42.935938069274,21,0.0,0.0,0.0,0.0,InvV
2024-05-31 22:00:00,5,46.56914033890634,22,0.0,0.0,0.0,0.0,InvV
2024-05-31 23:00:00,5,28.893630820344,23,0.0,0.0,0.0,0.0,InvV
2024-06-01 00:00:00,6,93.6739489330775,0,0.0,0.0,0.0,0.0,InvV
2024-06-01 01:00:00,6,78.42347220347942,1,0.0,0.0,0.0,0.0,InvV
2024-06-01 02:00:00,6,77.26025803767396,2,0.0,0.0,0.0,0.0,InvV
2024-06-01 03:00:00,6,82.84669363897082,3,0.0,0.0,0.0,0.0,InvV
2024-06-01 04:00:00,6,79.91332039018279,4,0.0,0.0,0.0,0.0,InvV
2024-06-01 05:00:00,6,80.36504067685179,5,0.0,0.0,0.0,0.0,InvV
2024-06-01 06:00:00,6,86.86514412207327,6,38.02591118422907,27.585100157239665,31.308873552842044,31.20824142767396,V
2024-06-01 07:00:00,6,72.94888241421815,7,138.909491659209,99.05347404824055,118.70093433724765,120.26288724849238,InvV
2024-06-01 08:00:00,6,87.47372323222089,8,174.32214459868544,152.0059972788719,161.2472191219078,152.3350351722593,V
2024-06-01 09:00:00,6,86.19889372181632,9,230.86181762455539,213.69008609260197,218.99686697084155,201.4453899634226,Flat
2024-06-01 10:00:00,6,70.64063333419183,10,339.3833893408008,320.4034521147618,326.5269328979283,295.6711037658066,Flat
2024-06-01 11:00:00,6,98.0,11,223.2034453871534,219.5704096801345,211.05607211560272,186.45675831623913,Flat
2024-06-01 12:00:00,6,86.2664592244906,12,276.3426013057741,271.17849131967705,262.2663579615844,230.807896480377,Flat
2024-06-01 13:00:00,6,86.01575500494334,13,251.71228248637846,245.7966859837962,239.41713956865192,211.83323719737496,Flat
2024-06-01 14:00:00,6,88.37236821441518,14,198.59942116228964,191.11571686457233,189.1906021108601,169.79338361367746,Flat
2024-06-01 15:00:00,6,70.5650907581947,15,187.33942755387258,167.7904268080204,178.88829174469026,167.3323133504544,Flat
2024-06-01 16:00:00,6,95.49042029942771,16,63.73720167173116,57.32086419181891,59.065793513858196,54.98354790461519,Flat
2024-06-01 17:00:00,6,69.90033339128014,17,4.456147869020057e-14,3.1027032612342006e-14,3.787381568998784e-14,3.869554251975072e-14,InvV
2024-06-01 18:00:00,6,81.57163101577237,18,0.0,0.0,0.0,0.0,InvV
2024-06-01 19:00:00,6,83.0441920726842,19,0.0,0.0,0.0,0.0,InvV
2024-06-01 20:00:00,6,90.05288143267343,20,0.0,0.0,0.0,0.0,InvV
2024-06-01 21:00:00,6,94.960915586846,21,0.0,0.0,0.0,0.0,InvV
2024-06-01 22:00:00,6,97.72208419972883,22,0.0,0.0,0.0,0.0,InvV
2024-06-01 23:00:00,6,92.30067199918419,23,0.0,0.0,0.0,0.0,InvV
2024-06-02 00:00:00,6,63.29224521822411,0,0.0,0.0,0.0,0.0,InvV
2024-06-02 01:00:00,6,88.85000296598326,1,0.0,0.0,0.0,0.0,InvV
2024-06-02 02:00:00,6,74.67288938152689,2,0.0,0.0,0.0,0.0,InvV
2024-06-02 03:00:00,6,84.77154404084678,3,0.0,0.0,0.0,0.0,InvV
2024-06-02 04:00:00,6,88.23121415310833,4,0.0,0.0,0.0,0.0,InvV
2024-06-02 05:00:00,6,94.86585911016815,5,0.0,0.0,0.0,0.0,InvV
2024-06-02 06:00:00,6,86.80587859824035,6,38.06616024831805,27.59805471839175,31.335525736203625,31.241233773189574,V
2024-06-02 07:00:00,6,98.0,7,89.13228382585038,75.86656707165814,79.53245912800485,75.2641683751981,Flat
2024-06-02 08:00:00,6,89.03542968465626,8,169.4065937015784,148.6222474742664,156.7568772414977,147.6695113789022,Flat
2024-06-02 09:00:00,6,72.5987476075959,9,286.2774808299123,257.5202724227455,273.1291484437685,254.93615065428224,Flat
2024-06-02 10:00:00,6,73.64561112583374,10,325.2614170306167,308.07679770353957,312.4165979862821,282.47247811295335,Flat
2024-06-02 11:00:00,6,97.191003678641,11,227.2289083286503,223.4195317726966,214.94800166219505,189.91463094206003,Flat
2024-06-02 12:00:00,6,79.59281574929302,12,308.93121624626076,302.1634272719628,294.0492708922873,258.76281539744423,Flat
2024-06-02 13:00:00,6,98.0,13,198.64212048707145,195.40886431848628,187.83144513739924,165.93904178691898,Flat
2024-06-02 14:00:00,6,98.0,14,163.5062761081233,158.96447624751207,154.91716707894798,138.34800706075137,Flat
2024-06-02 15:00:00,6,98.0,15,116.24391922167747,110.2273089704711,109.71836724728581,99.62243416636191,Flat
2024-06-02 16:00:00,6,95.44602269200153,16,63.79694359824541,57.364929454966884,59.120551733971425,55.03904578027506,Flat
2024-06-02 17:00:00,6,83.2399442629414,17,3.6413743201969787e-14,2.8031537464017942e-14,3.1681370153100424e-14,3.1206280350007626e-14,V
2024-06-02 18:00:00,6,96.62366652032333,18,0.0,0.0,0.0,0.0,InvV
2024-06-02 19:00:00,6,98.0,19,0.0,0.0,0.0,0.0,InvV
2024-06-02 20:00:00,6,79.69876847503282,20,0.0,0.0,0.0,0.0,InvV
2024-06-02 21:00:00,6,88.3337432796778,21,0.0,0.0,0.0,0.0,InvV
2024-06-02 22:00:00,6,77.48153614427802,22,0.0,0.0,0.0,0.0,InvV
2024-06-02 23:00:00,6,86.83757680473063,23,0.0,0.0,0.0,0.0,InvV
2024-06-03 00:00:00,6,73.23618128958363,0,0.0,0.0,0.0,0.0,InvV
2024-06-03 01:00:00,6,82.5789865768142,1,0.0,0.0,0.0,0.0,InvV
2024-06-03 02:00:00,6,88.37554942053616,2,0.0,0.0,0.0,0.0,InvV
2024-06-03 03:00:00,6,92.39414334306235,3,0.0,0.0,0.0,0.0,InvV
2024-06-03 04:00:00,6,79.73461382448951,4,0.0,0.0,0.0,0.0,InvV
2024-06-03 05:00:00,6,64.38948463052941,5,0.0,0.0,0.0,0.0,InvV
2024-06-03 06:00:00,6,82.68040284523983,6,40.867899391772355,28.415405512260616,33.15707156914801,33.537622144491536,InvV
2024-06-03 07:00:00,6,96.38205640334384,7,92.34717890578546,77.7793786646352,82.17578690820903,78.10622259018359,V
2024-06-03 08:00:00,6,83.41675323526209,8,187.09166506585672,160.5514756651656,172.89681190083468,164.55537283810747,V
2024-06-03 09:00:00,6,77.47128312395138,9,266.42366566772324,242.14936312673655,253.66549634896774,235.54338700133502,Flat
2024-06-03 10:00:00,6,77.61922194448726,10,306.58732828741427,291.6426630930616,293.82767411014106,265.13877548718483,Flat
2024-06-03 11:00:00,6,70.35697541217539,11,360.7516246943819,348.8680244504758,345.75906797462034,306.52079486907667,Flat
2024-06-03 12:00:00,6,83.69791354003718,12,288.88527706883974,283.12878589757656,274.47760091957093,241.5487753748352,Flat
2024-06-03 13:00:00,6,77.31844391309379,13,290.2268246034009,281.8843867823901,277.22503029478236,245.55219985541663,Flat
2024-06-03 14:00:00,6,95.84983942205892,14,171.34370682129352,166.2051766533269,162.54015184662495,145.31707708001846,Flat
2024-06-03 15:00:00,6,91.80547410402255,15,132.29656818690086,123.87810300643733,125.19921427372107,114.46084448162858,Flat
2024-06-03 16:00:00,6,76.34625062293853,16,89.49781455816115,74.64324997181224,82.57232581869924,79.60218042985257,V
2024-06-03 17:00:00,6,94.66763983746444,17,2.9433791411993506e-14,2.4512440496559686e-14,2.6115770362298464e-14,2.493779098609896e-14,V
2024-06-03 18:00:00,6,74.50928882921805,18,0.0,0.0,0.0,0.0,InvV
2024-06-03 19:00:00,6,71.06088981244744,19,0.0,0.0,0.0,0.0,InvV
2024-06-03 20:00:00,6,72.83922528700846,20,0.0,0.0,0.0,0.0,InvV
2024-06-03 21:00:00,6,75.66381197060915,21,0.0,0.0,0.0,0.0,InvV
2024-06-03 22:00:00,6,86.81354927138102,22,0.0,0.0,0.0,0.0,InvV
2024-06-03 23:00:00,6,63.34872033896012,23,0.0,0.0,0.0,0.0,InvV
2024-06-04 00:00:00,6,73.24538945880845,0,0.0,0.0,0.0,0.0,InvV
2024-06-04 01:00:00,6,90.86465174732739,1,0.0,0.0,0.0,0.0,InvV
2024-06-04 02:00:00,6,98.0,2,0.0,0.0,0.0,0.0,InvV
2024-06-04 03:00:00,6,89.62471317703007,3,0.0,0.0,0.0,0.0,InvV
2024-06-04 04:00:00,6,72.98757861156056,4,0.0,0.0,0.0,0.0,InvV
2024-06-04 05:00:00,6,79.66662139733401,5,0.0,0.0,0.0,0.0,InvV
2024-06-04 06:00:00,6,98.0,6,30.463883569057778,24.541704603232947,26.058028217404846,25.008094004867445,V
2024-06-04 07:00:00,6,77.37404122578346,7,130.1165885440233,95.95733896881995,112.05550531052825,112.15948048170394,InvV
2024-06-04 08:00:00,6,70.46897335883841,8,227.8454641475266,185.4601658834161,209.9283189800775,204.5255679691686,V
2024-06-04 09:00:00,6,74.74197201020374,9,277.544618648069,250.80494354027084,264.55832413190535,246.37464317504356,Flat
2024-06-04 10:00:00,6,74.34916459531244,10,321.9550489628235,305.17815135719866,309.11951986122256,279.3935275019801,Flat
2024-06-04 11:00:00,6,98.0,11,223.2034453871534,219.5704096801345,211.05607211560272,186.45675831623913,Flat
2024-06-04 12:00:00,6,91.31071385387725,12,251.71058846454548,247.61935996193318,238.36293180504785,209.78130781232528,Flat
2024-06-04 13:00:00,6,98.0,13,198.64212048707145,195.40886431848628,187.83144513739924,165.93904178691898,Flat
2024-06-04 14:00:00,6,72.7749880351254,14,255.45256400021407,241.7273660975058,245.4836298810136,222.050929155149,Flat
2024-06-04 15:00:00,6,78.1608295432506,15,167.65564054650636,152.60187196779103,159.58069400883406,148.0707272857314,Flat
2024-06-04 16:00:00,6,98.0,16,60.36028262710528,54.800648513832286,55.96873647991905,51.85858497360197,Flat
2024-06-04 17:00:00,6,83.28134709290394,17,3.638845466017915e-14,2.8020374910128957e-14,3.1661640060067014e-14,3.118332400010342e-14,V
2024-06-04 18:00:00,6,85.32833511110091,18,0.0,0.0,0.0,0.0,InvV
2024-06-04 19:00:00,6,87.65564856096768,19,0.0,0.0,0.0,0.0,InvV
2024-06-04 20:00:00,6,98.0,20,0.0,0.0,0.0,0.0,InvV
2024-06-04 21:00:00,6,98.0,21,0.0,0.0,0.0,0.0,InvV
2024-06-04 22:00:00,6,87.3244102099186,22,0.0,0.0,0.0,0.0,InvV
2024-06-04 23:00:00,6,98.0,23,0.0,0.0,0.0,0.0,InvV
2024-06-05 00:00:00,6,95.72282734392235,0,0.0,0.0,0.0,0.0,InvV
2024-06-05 01:00:00,6,71.55996741670214,1,0.0,0.0,0.0,0.0,InvV
2024-06-05 02:00:00,6,80.47688612631454,2,0.0,0.0,0.0,0.0,InvV
2024-06-05 03:00:00,6,90.48552129638637,3,0.0,0.0,0.0,0.0,InvV
2024-06-05 04:00:00,6,82.26304628394966,4,0.0,0.0,0.0,0.0,InvV
2024-06-05 05:00:00,6,69.97209916801903,5,0.0,0.0,0.0,0.0,InvV
2024-06-05 06:00:00,6,86.49561838731901,6,38.276867625997454,27.665312376329194,31.4748283608976,31.413950196824388,V
2024-06-05 07:00:00,6,83.23955267495123,7,118.46166810167624,91.19231049249335,103.06617993142225,101.5207210344447,V
2024-06-05 08:00:00,6,72.94994513761037,8,220.03647864079323,180.9661503921145,202.85003739260546,196.7524326791533,V
2024-06-05 09:00:00,6,75.41172584394496,9,274.8156146675682,248.69169919245047,261.8830417318496,243.70931418754148,Flat
2024-06-05 10:00:00,6,88.03598982219687,10,257.6334531739968,247.83604646678725,245.47424726238475,220.34417443401554,Flat
2024-06-05 11:00:00,6,87.73630103419353,11,274.2743078110131,268.11295470996816,260.65750085579,230.5765182629894,Flat
2024-06-05 12:00:00,6,94.02840139174977,12,238.43962590422308,234.87673522821936,225.52719171520238,198.48961513447134,Flat
2024-06-05 13:00:00,6,93.60551136353382,13,218.1023554820646,213.97455423901818,206.67861115248107,182.69149316538892,Flat
2024-06-05 14:00:00,6,66.74379193627408,14,277.4365413957782,260.8087075763562,267.50560806476886,242.69354373507622,Flat
2024-06-05 15:00:00,6,77.59485632526906,15,169.12231766506923,153.75336546216315,161.01519706186735,149.4923439956849,Flat
2024-06-05 16:00:00,6,98.0,16,60.36028262710528,54.800648513832286,55.96873647991905,51.85858497360197,Flat
2024-06-05 17:00:00,6,98.0,17,2.7398410513924163e-14,2.3320656216693992e-14,2.444751633009312e-14,2.313548462599502e-14,Flat
2024-06-05 18:00:00,6,98.0,18,0.0,0.0,0.0,0.0,InvV
2024-06-05 19:00:00,6,79.18738236496239,19,0.0,0.0,0.0,0.0,InvV
2024-06-05 20:00:00,6,80.8144774292612,20,0.0,0.0,0.0,0.0,InvV
2024-06-05 21:00:00,6,86.08245312906111,21,0.0,0.0,0.0,0.0,InvV
2024-06-05 22:00:00,6,97.5076964190734,22,0.0,0.0,0.0,0.0,InvV
2024-06-05 23:00:00,6,93.7423351606953,23,0.0,0.0,0.0,0.0,InvV
2024-06-06 00:00:00,6,77.26146530003145,0,0.0,0.0,0.0,0.0,InvV
2024-06-06 01:00:00,6,86.01289639731769,1,0.0,0.0,0.0,0.0,InvV
2024-06-06 02:00:00,6,72.16059255807392,2,0.0,0.0,0.0,0.0,InvV
2024-06-06 03:00:00,6,73.83505300927189,3,0.0,0.0,0.0,0.0,InvV
2024-06-06 04:00:00,6,81.13412832655213,4,0.0,0.0,0.0,0.0,InvV
2024-06-06 05:00:00,6,95.9035068653551,5,0.0,0.0,0.0,0.0,InvV
2024-06-06 06:00:00,6,87.57037353376782,6,37.54696791412919,27.42831122957788,30.99067334699064,30.815642829295065,V
2024-06-06 07:00:00,6,64.82135599488869,7,155.0590933829937,103.622575606201,130.6006476932605,135.3189241609704,InvV
2024-06-06 08:00:00,6,75.3537678538034,8,212.4703237525667,176.4858003015794,195.98396831004953,189.2726970842388,V
2024-06-06 09:00:00,6,89.30261432020853,9,218.2152817771064,203.282543825623,206.72810878188892,189.51681475908538,Flat
2024-06-06 10:00:00,6,84.4882955109324,10,274.30593606822146,262.8733225314009,261.8809127293365,235.4951774268696,Flat
2024-06-06 11:00:00,6,82.26773014951918,11,301.48522194993774,293.7186923949246,287.28470140103184,254.30538106522738,Flat
2024-06-06 12:00:00,6,62.720059792551275,12,391.3239525233182,379.56563832254915,375.2088578126621,330.1330296594481,Flat
2024-06-06 13:00:00,6,89.71393120728955,13,235.33554701063915,230.32948971359315,223.43534346227864,197.60068129666894,Flat
2024-06-06 14:00:00,6,82.98100352387479,14,218.25118468406538,208.81639796889144,208.54136855842233,187.67287068830439,Flat
2024-06-06 15:00:00,6,89.31022275340408,15,138.76282479541527,129.26913929291328,131.45772156798193,120.51211274632453,Flat
2024-06-06 16:00:00,6,98.0,16,60.36028262710528,54.800648513832286,55.96873647991905,51.85858497360197,Flat
2024-06-06 17:00:00,6,86.05081502683885,17,3.469688416491264e-14,2.7247493129704823e-14,3.0334708398600914e-14,2.965180883764937e-14,V
2024-06-06 18:00:00,6,84.36994933603026,18,0.0,0.0,0.0,0.0,InvV
2024-06-06 19:00:00,6,85.13048519566618,19,0.0,0.0,0.0,0.0,InvV
2024-06-06 20:00:00,6,89.95867173240968,20,0.0,0.0,0.0,0.0,InvV
2024-06-06 21:00:00,6,94.68415100556561,21,0.0,0.0,0.0,0.0,InvV
2024-06-06 22:00:00,6,75.05663339121901,22,0.0,0.0,0.0,0.0,InvV
2024-06-06 23:00:00,6,75.92293430100719,23,0.0,0.0,0.0,0.0,InvV
2024-06-07 00:00:00,6,93.70900706040928,0,0.0,0.0,0.0,0.0,InvV
2024-06-07 01:00:00,6,84.72213379639592,1,0.0,0.0,0.0,0.0,InvV
2024-06-07 02:00:00,6,98.0,2,0.0,0.0,0.0,0.0,InvV
2024-06-07 03:00:00,6,93.94566517668444,3,0.0,0.0,0.0,0.0,InvV
2024-06-07 04:00:00,6,98.0,4,0.0,0.0,0.0,0.0,InvV
2024-06-07 05:00:00,6,93.45382010960905,5,0.0,0.0,0.0,0.0,InvV
2024-06-07 06:00:00,6,87.02720984683322,6,37.91584730019292,27.549499606522787,31.235921242625643,31.118021111815658,V
2024-06-07 07:00:00,6,84.85037027551981,7,115.26093255722124,89.75180562128985,100.56139821669954,98.6194476908419,V
2024-06-07 08:00:00,6,79.60931420675954,8,199.07577405320848,168.24983327600137,183.80974122809712,176.1558744494372,V
2024-06-07 09:00:00,6,84.23805084600312,9,238.85154122694158,220.1877072709823,226.76418292548806,209.03490675892553,Flat
2024-06-07 10:00:00,6,82.6766106315775,10,282.8199968949572,270.50539563972694,270.28366137402753,243.27407985754468,Flat
2024-06-07 11:00:00,6,95.87023593036213,11,233.8008808885374,229.69517232680155,221.30848091712542,195.56719890367353,Flat
2024-06-07 12:00:00,6,97.29565956893039,12,222.48500995223094,219.51122873997704,210.1353751439619,184.94861100468836,Flat
2024-06-07 13:00:00,6,76.35436904710568,13,294.4960638703345,285.8597514765135,281.43513319020417,249.31120733778596,Flat
2024-06-07 14:00:00,6,88.61605956254913,14,197.71115538530861,190.31049104503958,188.31862153713064,168.98981152915513,Flat
2024-06-07 15:00:00,6,91.15267245655009,15,133.98825466408545,125.29446787091369,126.83529729782083,116.03985098627425,Flat
2024-06-07 16:00:00,6,78.41282588689779,16,86.71700733198485,72.93533780498308,80.04498775844111,76.87823807240781,V
2024-06-07 17:00:00,6,70.39701880373855,17,4.425810692017608e-14,3.0936975591458435e-14,3.7649122357580207e-14,3.841336699525402e-14,InvV
2024-06-07 18:00:00,6,65.89148566461363,18,0.0,0.0,0.0,0.0,InvV
2024-06-07 19:00:00,6,98.0,19,0.0,0.0,0.0,0.0,InvV
2024-06-07 20:00:00,6,72.2344157284964,20,0.0,0.0,0.0,0.0,InvV
2024-06-07 21:00:00,6,92.4043168486989,21,0.0,0.0,0.0,0.0,InvV
2024-06-07 22:00:00,6,58.86027894755341,22,0.0,0.0,0.0,0.0,InvV
2024-06-07 23:00:00,6,87.22741669101197,23,0.0,0.0,0.0,0.0,InvV
2024-06-08 00:00:00,6,87.8128566119758,0,0.0,0.0,0.0,0.0,InvV
2024-06-08 01:00:00,6,83.24142149037593,1,0.0,0.0,0.0,0.0,InvV
2024-06-08 02:00:00,6,77.29964143371966,2,0.0,0.0,0.0,0.0,InvV
2024-06-08 03:00:00,6,88.01628733796161,3,0.0,0.0,0.0,0.0,InvV
2024-06-08 04:00:00,6,76.29097692831179,4,0.0,0.0,0.0,0.0,InvV
2024-06-08 05:00:00,6,70.86393319797787,5,0.0,0.0,0.0,0.0,InvV
2024-06-08 06:00:00,6,75.49743833657222,6,45.7460744277885,29.44132976219473,36.16998346594086,37.53492953817471,InvV
2024-06-08 07:00:00,6,66.29615985078301,7,152.12862060879877,102.90094153445439,128.47074999382778,132.57026847198145,InvV
2024-06-08 08:00:00,6,84.76267343255569,8,182.85531243830383,157.75564990949152,169.034454555164,160.48515371225392,V
2024-06-08 09:00:00,6,98.0,9,182.77658931376115,173.31634822494695,172.51611167970557,156.6417310942381,Flat
2024-06-08 10:00:00,6,71.92399563917293,10,333.352194373142,315.1496817705822,320.49514846114823,290.02473673393087,Flat
2024-06-08 11:00:00,6,82.01198176910462,11,302.75779340734215,294.9118031643137,288.5333642378115,255.41887753173566,Flat
2024-06-08 12:00:00,6,83.88515625596192,12,287.9709368299042,282.25867973177475,273.58651938618675,240.76500571757123,Flat
2024-06-08 13:00:00,6,98.0,13,198.64212048707145,195.40886431848628,187.83144513739924,165.93904178691898,Flat
2024-06-08 14:00:00,6,98.0,14,163.5062761081233,158.96447624751207,154.91716707894798,138.34800706075137,Flat
2024-06-08 15:00:00,6,98.0,15,116.24391922167747,110.2273089704711,109.71836724728581,99.62243416636191,Flat
2024-06-08 16:00:00,6,97.74889378386365,16,60.69817401318136,55.05542225048671,56.27878816506389,52.17019871405271,Flat
2024-06-08 17:00:00,6,86.00195507389368,17,3.472672746217181e-14,2.726157614227913e-14,3.0358241042792306e-14,2.967875916956224e-14,V
2024-06-08 18:00:00,6,83.49460294269238,18,0.0,0.0,0.0,0.0,InvV
2024-06-08 19:00:00,6,85.9092640758923,19,0.0,0.0,0.0,0.0,InvV
2024-06-08 20:00:00,6,75.47601656958825,20,0.0,0.0,0.0,0.0,InvV
2024-06-08 21:00:00,6,91.65239320955946,21,0.0,0.0,0.0,0.0,InvV
2024-06-08 22:00:00,6,90.81574752087806,22,0.0,0.0,0.0,0.0,InvV
2024-06-08 23:00:00,6,95.65589682553319,23,0.0,0.0,0.0,0.0,InvV
2024-06-09 00:00:00,6,82.21274556833312,0,0.0,0.0,0.0,0.0,InvV
2024-06-09 01:00:00,6,98.0,1,0.0,0.0,0.0,0.0,InvV
2024-06-09 02:00:00,6,85.00139960873521,2,0.0,0.0,0.0,0.0,InvV
2024-06-09 03:00:00,6,75.48420954255191,3,0.0,0.0,0.0,0.0,InvV
2024-06-09 04:00:00,6,86.42191735590097,4,0.0,0.0,0.0,0.0,InvV
2024-06-09 05:00:00,6,72.17229251351704,5,0.0,0.0,0.0,0.0,InvV
2024-06-09 06:00:00,6,90.42515573224115,6,35.608196361373864,26.743931885651858,29.68274603005323,29.226272383492528,V
2024-06-09 07:00:00,6,88.06970017982484,7,108.86404215175325,86.7025391699193,95.50882560581773,92.84739180297936,V
2024-06-09 08:00:00,6,72.77742300538794,8,220.5795008716961,181.28293212513051,203.34251564642398,197.29120899454767,V
2024-06-09 09:00:00,6,92.7006592084445,9,204.36948118778218,191.71548869802112,193.33208782481657,176.5758152142692,Flat
2024-06-09 10:00:00,6,66.19150377145738,10,360.29219095128707,338.49378558250396,347.5019541353813,315.3556150957031,Flat
2024-06-09 11:00:00,6,98.0,11,223.2034453871534,219.5704096801345,211.05607211560272,186.45675831623913,Flat
2024-06-09 12:00:00,6,68.5538599756437,12,362.8364451350229,352.9553383037253,347.0174102044765,305.34430530695136,Flat
2024-06-09 13:00:00,6,60.759805150110324,13,363.55390044355744,349.47461331191664,350.06852723104043,310.70748537453983,Flat
2024-06-09 14:00:00,6,87.61021079214184,14,201.37751878480097,193.631227866368,191.9192630786555,172.30915762317224,Flat
2024-06-09 15:00:00,6,82.5498054834788,15,156.2819387865305,143.56430408909105,148.47914182864574,137.1208019078876,Flat
2024-06-09 16:00:00,6,76.7186053464088,16,88.99676979885089,74.33841488560145,82.11713238886574,79.11019448005865,V
2024-06-09 17:00:00,6,88.61667965715728,17,3.312967305901341e-14,2.6485339883106877e-14,2.909271970497885e-14,2.8240014029745325e-14,V
2024-06-09 18:00:00,6,98.0,18,0.0,0.0,0.0,0.0,InvV
2024-06-09 19:00:00,6,72.06585813675851,19,0.0,0.0,0.0,0.0,InvV
2024-06-09 20:00:00,6,98.0,20,0.0,0.0,0.0,0.0,InvV
2024-06-09 21:00:00,6,79.03054151005716,21,0.0,0.0,0.0,0.0,InvV
2024-06-09 22:00:00,6,85.2662293017062,22,0.0,0.0,0.0,0.0,InvV
2024-06-09 23:00:00,6,68.35956786127298,23,0.0,0.0,0.0,0.0,InvV
2024-06-10 00:00:00,6,83.37788266212914,0,0.0,0.0,0.0,0.0,InvV
2024-06-10 01:00:00,6,91.53195780328538,1,0.0,0.0,0.0,0.0,InvV
2024-06-10 02:00:00,6,85.75599695551256,2,0.0,0.0,0.0,0.0,InvV
2024-06-10 03:00:00,6,76.27175055947004,3,0.0,0.0,0.0,0.0,InvV
2024-06-10 04:00:00,6,97.13691787301077,4,0.0,0.0,0.0,0.0,InvV
2024-06-10 05:00:00,6,81.47667279165535,5,0.0,0.0,0.0,0.0,InvV
2024-06-10 06:00:00,6,98.0,6,30.463883569057778,24.541704603232947,26.058028217404846,25.008094004867445,V
2024-06-10 07:00:00,6,80.72291774633776,7,123.46228571697108,93.32908747941161,106.94836059541063,106.07107294578842,V
2024-06-10 08:00:00,6,81.61023722756741,8,192.77776655337638,164.24292914034135,178.07710133012478,170.0435537831401,V
2024-06-10 09:00:00,6,90.31287649122653,9,214.0988298104832,199.86242097287354,202.74142930969379,185.65639978248043,Flat
2024-06-10 10:00:00,6,85.97159290772542,10,267.3351408684893,256.6010151542444,255.01355121540746,229.14733035817602,Flat
2024-06-10 11:00:00,6,79.49146733740284,11,315.2995530797217,306.6494517307066,300.85569687274324,266.4109018177524,Flat
2024-06-10 12:00:00,6,83.93299279109746,12,287.7373423279784,282.03635960221067,273.35888974316185,240.56478883164317,Flat
2024-06-10 13:00:00,6,88.94715159430777,13,238.73109827778146,233.54245771477275,226.74437607857263,200.54650726705412,Flat
2024-06-10 14:00:00,6,82.21107999335148,14,221.05759011574438,211.3263865587657,211.31404767431786,190.24202603376085,Flat
2024-06-10 15:00:00,6,86.03382057217001,15,147.2533751567264,136.2539255314482,139.69517927034227,128.52240699296294,Flat
2024-06-10 16:00:00,6,75.70442545303978,16,90.36146182111003,75.16570401290218,83.35675234810269,80.45143794371464,V
2024-06-10 17:00:00,6,71.18736674493881,17,4.377536825331978e-14,3.0790248061484273e-14,3.7290643406135074e-14,3.796488636079087e-14,InvV
2024-06-10 18:00:00,6,82.6118887683896,18,0.0,0.0,0.0,0.0,InvV
2024-06-10 19:00:00,6,89.0242857457859,19,0.0,0.0,0.0,0.0,InvV
2024-06-10 20:00:00,6,72.6738144348101,20,0.0,0.0,0.0,0.0,InvV
2024-06-10 21:00:00,6,79.81475229016394,21,0.0,0.0,0.0,0.0,InvV
2024-06-10 22:00:00,6,60.02596432429756,22,0.0,0.0,0.0,0.0,InvV
2024-06-10 23:00:00,6,95.78648812765745,23,0.0,0.0,0.0,0.0,InvV
2024-06-11 00:00:00,6,83.81820051771682,0,0.0,0.0,0.0,0.0,InvV
2024-06-11 01:00:00,6,80.8165948951333,1,0.0,0.0,0.0,0.0,InvV
2024-06-11 02:00:00,6,98.0,2,0.0,0.0,0.0,0.0,InvV
2024-06-11 03:00:00,6,63.61613406928376,3,0.0,0.0,0.0,0.0,InvV
2024-06-11 04:00:00,6,81.55661936763732,4,0.0,0.0,0.0,0.0,InvV
2024-06-11 05:00:00,6,75.91569641939525,5,0.0,0.0,0.0,0.0,InvV
2024-06-11 06:00:00,6,91.08695312653037,6,35.15874912773842,26.573898916031244,29.37499674068151,28.857795187819725,V
2024-06-11 07:00:00,6,88.36231865089945,7,108.28260180679922,86.41412245412735,95.04649666942584,92.32448597891522,V
2024-06-11 08:00:00,6,73.9084976698852,8,217.01938554202303,179.1944335977606,200.1130433062088,193.76370251335936,V
2024-06-11 09:00:00,6,74.40463026993469,9,278.91916389977865,251.86668918713502,265.90636720030056,247.71894275019207,Flat
2024-06-11 10:00:00,6,63.08180599033718,10,374.90629761129856,351.0242908308245,362.22149093759157,329.2152245539845,Flat
2024-06-11 11:00:00,6,90.67253655773008,11,259.66397278792215,254.29045836693973,246.41772219757394,217.89934829398746,Flat
2024-06-11 12:00:00,6,79.36162413631239,12,310.060166943267,303.2330616655809,295.15354009709,259.7340266407605,Flat
2024-06-11 13:00:00,6,85.92964823366076,13,252.0935914718914,246.15594775032747,239.78992444265327,212.16536878379173,Flat
2024-06-11 14:00:00,6,79.98333857266988,14,229.1778064431083,218.56389053352888,219.34971152719265,197.69807239783077,Flat
2024-06-11 15:00:00,6,87.81206573470648,15,142.64518627388696,132.47621439692168,135.2215802696996,124.16576644471053,Flat
2024-06-11 16:00:00,6,70.46763812924756,16,97.40814252319598,79.28720128330407,89.7482043821564,87.43863824299031,V
2024-06-11 17:00:00,6,85.0344630072859,17,3.531766444837944e-14,2.753712784552027e-14,3.082331300246275e-14,3.021292357003887e-14,V
2024-06-11 18:00:00,6,93.74196153144221,18,0.0,0.0,0.0,0.0,InvV
2024-06-11 19:00:00,6,70.72366764097424,19,0.0,0.0,0.0,0.0,InvV
2024-06-11 20:00:00,6,87.03629734806701,20,0.0,0.0,0.0,0.0,InvV
