timestamp,date,month,hour,minute,Cloud_%,GHI,season,Flat_POA,V30_POA,InvV50_POA,Winner,Flat_vs_V,Flat_vs_InvV
2024-06-16 19:15:00,2024-06-16,6,19,15,55.1,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 19:30:00,2024-06-16,6,19,30,83.6,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 19:45:00,2024-06-16,6,19,45,95.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 20:00:00,2024-06-16,6,20,0,83.6,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 20:15:00,2024-06-16,6,20,15,85.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 20:30:00,2024-06-16,6,20,30,84.9,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 20:45:00,2024-06-16,6,20,45,82.8,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 21:00:00,2024-06-16,6,21,0,89.2,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 21:15:00,2024-06-16,6,21,15,82.7,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 21:30:00,2024-06-16,6,21,30,74.2,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 21:45:00,2024-06-16,6,21,45,68.4,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 22:00:00,2024-06-16,6,22,0,75.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 22:15:00,2024-06-16,6,22,15,81.8,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 22:30:00,2024-06-16,6,22,30,74.2,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 22:45:00,2024-06-16,6,22,45,81.8,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 23:00:00,2024-06-16,6,23,0,83.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 23:15:00,2024-06-16,6,23,15,88.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 23:30:00,2024-06-16,6,23,30,93.4,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-16 23:45:00,2024-06-16,6,23,45,78.9,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 00:00:00,2024-06-17,6,0,0,62.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 00:15:00,2024-06-17,6,0,15,73.9,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 00:30:00,2024-06-17,6,0,30,78.5,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 00:45:00,2024-06-17,6,0,45,56.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 01:00:00,2024-06-17,6,1,0,94.7,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 01:15:00,2024-06-17,6,1,15,79.7,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 01:30:00,2024-06-17,6,1,30,82.6,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 01:45:00,2024-06-17,6,1,45,94.4,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 02:00:00,2024-06-17,6,2,0,70.4,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 02:15:00,2024-06-17,6,2,15,84.9,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 02:30:00,2024-06-17,6,2,30,76.7,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 02:45:00,2024-06-17,6,2,45,75.8,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 03:00:00,2024-06-17,6,3,0,68.7,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 03:15:00,2024-06-17,6,3,15,95.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 03:30:00,2024-06-17,6,3,30,73.5,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 03:45:00,2024-06-17,6,3,45,86.4,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 04:00:00,2024-06-17,6,4,0,55.5,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 04:15:00,2024-06-17,6,4,15,92.2,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 04:30:00,2024-06-17,6,4,30,90.6,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 04:45:00,2024-06-17,6,4,45,79.2,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 05:00:00,2024-06-17,6,5,0,75.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 05:15:00,2024-06-17,6,5,15,82.8,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 05:30:00,2024-06-17,6,5,30,95.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 05:45:00,2024-06-17,6,5,45,56.8,27.586449100615187,Monsoon,24.8,23.62,19.21,Flat,5.0,29.1
2024-06-17 06:00:00,2024-06-17,6,6,0,87.4,34.56002598265233,Monsoon,33.63,29.15,22.45,Flat,15.4,49.8
2024-06-17 06:15:00,2024-06-17,6,6,15,67.1,72.03805865861636,Monsoon,67.41,62.87,50.19,Flat,7.2,34.3
2024-06-17 06:30:00,2024-06-17,6,6,30,77.8,81.33294227871924,Monsoon,78.14,71.57,56.17,Flat,9.2,39.1
2024-06-17 06:45:00,2024-06-17,6,6,45,75.0,105.53154186471524,Monsoon,101.33,93.08,73.26,Flat,8.9,38.3
2024-06-17 07:00:00,2024-06-17,6,7,0,72.9,129.89821046563853,Monsoon,124.87,114.88,90.54,Flat,8.7,37.9
2024-06-17 07:15:00,2024-06-17,6,7,15,77.9,138.7296813092489,Monsoon,134.83,123.01,96.18,Flat,9.6,40.2
2024-06-17 07:30:00,2024-06-17,6,7,30,64.4,191.49208214186436,Monsoon,183.82,170.35,135.18,Flat,7.9,36.0
2024-06-17 07:45:00,2024-06-17,6,7,45,90.4,138.63025719603786,Monsoon,137.31,118.05,90.16,Flat,16.3,52.3
2024-06-17 08:00:00,2024-06-17,6,8,0,56.5,257.9307537336256,Monsoon,248.17,230.91,183.92,Flat,7.5,34.9
2024-06-17 08:15:00,2024-06-17,6,8,15,84.5,184.43204202006552,Monsoon,182.26,157.59,120.98,Flat,15.7,50.7
2024-06-17 08:30:00,2024-06-17,6,8,30,74.1,235.58073192952645,Monsoon,231.56,210.49,164.0,Flat,10.0,41.2
2024-06-17 08:45:00,2024-06-17,6,8,45,63.9,289.64740481628314,Monsoon,283.68,259.83,203.92,Flat,9.2,39.1
2024-06-17 09:00:00,2024-06-17,6,9,0,80.4,238.42858239551086,Monsoon,236.13,204.37,156.98,Flat,15.5,50.4
2024-06-17 09:15:00,2024-06-17,6,9,15,59.3,340.12535788191826,Monsoon,334.25,305.86,239.83,Flat,9.3,39.4
2024-06-17 09:30:00,2024-06-17,6,9,30,78.5,268.95949200782405,Monsoon,266.85,230.8,177.12,Flat,15.6,50.7
2024-06-17 09:45:00,2024-06-17,6,9,45,60.9,359.46148917178886,Monsoon,355.03,323.05,251.95,Flat,9.9,40.9
2024-06-17 10:00:00,2024-06-17,6,10,0,83.5,262.90092403695826,Monsoon,261.72,225.01,171.71,Flat,16.3,52.4
2024-06-17 10:15:00,2024-06-17,6,10,15,66.9,350.4028150178672,Monsoon,347.65,314.08,243.27,Flat,10.7,42.9
2024-06-17 10:30:00,2024-06-17,6,10,30,72.6,329.2254250241917,Monsoon,327.35,294.45,227.09,Flat,11.2,44.1
2024-06-17 10:45:00,2024-06-17,6,10,45,81.5,289.21786685138363,Monsoon,288.23,247.63,188.8,Flat,16.4,52.7
2024-06-17 11:00:00,2024-06-17,6,11,0,68.7,357.58978569804907,Monsoon,355.72,320.03,246.86,Flat,11.2,44.1
2024-06-17 11:15:00,2024-06-17,6,11,15,77.3,315.9155252338707,Monsoon,314.81,281.93,216.48,Flat,11.7,45.4
2024-06-17 11:30:00,2024-06-17,6,11,30,59.8,406.4051980895945,Monsoon,404.05,364.5,281.91,Flat,10.9,43.3
2024-06-17 11:45:00,2024-06-17,6,11,45,85.6,273.51226907320597,Monsoon,272.97,233.65,177.53,Flat,16.8,53.8
2024-06-17 12:00:00,2024-06-17,6,12,0,95.0,223.69375540260464,Monsoon,223.54,190.33,143.97,Flat,17.4,55.3
2024-06-17 12:15:00,2024-06-17,6,12,15,95.0,221.2886981056985,Monsoon,221.14,188.28,142.42,Flat,17.5,55.3
2024-06-17 12:30:00,2024-06-17,6,12,30,79.1,296.91929488578063,Monsoon,296.02,254.37,193.91,Flat,16.4,52.7
2024-06-17 12:45:00,2024-06-17,6,12,45,87.5,250.36226762412525,Monsoon,249.88,213.73,162.31,Flat,16.9,54.0
2024-06-17 13:00:00,2024-06-17,6,13,0,56.6,390.67510408626634,Monsoon,387.84,350.94,272.23,Flat,10.5,42.5
2024-06-17 13:15:00,2024-06-17,6,13,15,95.0,202.35601543557132,Monsoon,202.17,172.2,130.31,Flat,17.4,55.1
2024-06-17 13:30:00,2024-06-17,6,13,30,87.3,229.61137127996324,Monsoon,229.0,196.11,149.1,Flat,16.8,53.6
2024-06-17 13:45:00,2024-06-17,6,13,45,72.2,285.0870341587348,Monsoon,283.21,255.08,196.98,Flat,11.0,43.8
2024-06-17 14:00:00,2024-06-17,6,14,0,92.8,187.78388854177948,Monsoon,187.42,160.0,121.33,Flat,17.1,54.5
2024-06-17 14:15:00,2024-06-17,6,14,15,74.9,247.14186992297553,Monsoon,245.19,221.01,170.8,Flat,10.9,43.6
2024-06-17 14:30:00,2024-06-17,6,14,30,72.5,241.31644569822114,Monsoon,238.89,216.0,167.44,Flat,10.6,42.7
2024-06-17 14:45:00,2024-06-17,6,14,45,83.7,187.05270128700462,Monsoon,185.76,160.1,122.49,Flat,16.0,51.7
2024-06-17 15:00:00,2024-06-17,6,15,0,65.2,230.48652119698437,Monsoon,226.54,206.78,161.76,Flat,9.6,40.0
2024-06-17 15:15:00,2024-06-17,6,15,15,90.3,138.88921201876008,Monsoon,138.12,118.46,90.25,Flat,16.6,53.0
2024-06-17 15:30:00,2024-06-17,6,15,30,65.3,189.08059455092106,Monsoon,184.76,169.4,133.08,Flat,9.1,38.8
2024-06-17 15:45:00,2024-06-17,6,15,45,65.4,167.09448224192448,Monsoon,162.71,149.52,117.72,Flat,8.8,38.2
2024-06-17 16:00:00,2024-06-17,6,16,0,67.1,141.2622311722733,Monsoon,137.22,126.16,99.37,Flat,8.8,38.1
2024-06-17 16:15:00,2024-06-17,6,16,15,87.1,85.55572521711134,Monsoon,84.46,72.92,55.92,Flat,15.8,51.0
2024-06-17 16:30:00,2024-06-17,6,16,30,70.6,90.86262521076452,Monsoon,87.85,80.78,63.63,Flat,8.8,38.1
2024-06-17 16:45:00,2024-06-17,6,16,45,61.8,77.28989286174348,Monsoon,73.54,68.55,54.7,Flat,7.3,34.4
2024-06-17 17:00:00,2024-06-17,6,17,0,70.7,45.7339965546667,Monsoon,43.82,40.44,31.96,Flat,8.4,37.1
2024-06-17 17:15:00,2024-06-17,6,17,15,77.6,20.601611668982756,Monsoon,19.87,18.18,14.26,Flat,9.3,39.3
2024-06-17 17:30:00,2024-06-17,6,17,30,63.8,4.725560770778403e-14,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 17:45:00,2024-06-17,6,17,45,64.2,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 18:00:00,2024-06-17,6,18,0,95.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 18:15:00,2024-06-17,6,18,15,67.7,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 18:30:00,2024-06-17,6,18,30,74.1,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 18:45:00,2024-06-17,6,18,45,73.6,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 19:00:00,2024-06-17,6,19,0,72.9,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 19:15:00,2024-06-17,6,19,15,85.5,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 19:30:00,2024-06-17,6,19,30,89.4,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 19:45:00,2024-06-17,6,19,45,74.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 20:00:00,2024-06-17,6,20,0,63.2,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 20:15:00,2024-06-17,6,20,15,93.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 20:30:00,2024-06-17,6,20,30,76.9,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 20:45:00,2024-06-17,6,20,45,95.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 21:00:00,2024-06-17,6,21,0,51.1,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 21:15:00,2024-06-17,6,21,15,80.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 21:30:00,2024-06-17,6,21,30,95.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 21:45:00,2024-06-17,6,21,45,73.8,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 22:00:00,2024-06-17,6,22,0,75.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 22:15:00,2024-06-17,6,22,15,81.5,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 22:30:00,2024-06-17,6,22,30,71.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 22:45:00,2024-06-17,6,22,45,74.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 23:00:00,2024-06-17,6,23,0,73.9,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 23:15:00,2024-06-17,6,23,15,70.5,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 23:30:00,2024-06-17,6,23,30,92.7,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-17 23:45:00,2024-06-17,6,23,45,83.5,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 00:00:00,2024-06-18,6,0,0,81.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 00:15:00,2024-06-18,6,0,15,87.7,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 00:30:00,2024-06-18,6,0,30,74.8,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 00:45:00,2024-06-18,6,0,45,68.7,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 01:00:00,2024-06-18,6,1,0,70.8,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 01:15:00,2024-06-18,6,1,15,78.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 01:30:00,2024-06-18,6,1,30,65.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 01:45:00,2024-06-18,6,1,45,72.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 02:00:00,2024-06-18,6,2,0,71.8,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 02:15:00,2024-06-18,6,2,15,95.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 02:30:00,2024-06-18,6,2,30,44.7,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 02:45:00,2024-06-18,6,2,45,75.8,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 03:00:00,2024-06-18,6,3,0,95.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 03:15:00,2024-06-18,6,3,15,79.5,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 03:30:00,2024-06-18,6,3,30,87.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 03:45:00,2024-06-18,6,3,45,79.2,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 04:00:00,2024-06-18,6,4,0,70.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 04:15:00,2024-06-18,6,4,15,51.1,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 04:30:00,2024-06-18,6,4,30,80.5,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 04:45:00,2024-06-18,6,4,45,68.7,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 05:00:00,2024-06-18,6,5,0,68.4,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 05:15:00,2024-06-18,6,5,15,72.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 05:30:00,2024-06-18,6,5,30,95.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 05:45:00,2024-06-18,6,5,45,95.0,14.756515629421804,Monsoon,14.58,12.48,9.5,Flat,16.8,53.5
2024-06-18 06:00:00,2024-06-18,6,6,0,80.6,39.108013526796654,Monsoon,37.48,32.87,25.6,Flat,14.0,46.4
2024-06-18 06:15:00,2024-06-18,6,6,15,72.4,66.6601983372741,Monsoon,63.07,58.33,46.19,Flat,8.1,36.5
2024-06-18 06:30:00,2024-06-18,6,6,30,63.9,99.81103525401272,Monsoon,93.44,87.43,70.01,Flat,6.9,33.5
2024-06-18 06:45:00,2024-06-18,6,6,45,83.6,91.32530594206227,Monsoon,88.94,77.44,59.88,Flat,14.9,48.5
2024-06-18 07:00:00,2024-06-18,6,7,0,95.0,86.34256674394103,Monsoon,85.73,73.32,55.73,Flat,16.9,53.8
2024-06-18 07:15:00,2024-06-18,6,7,15,75.0,145.19273090641835,Monsoon,140.58,128.75,101.04,Flat,9.2,39.1
2024-06-18 07:30:00,2024-06-18,6,7,30,49.5,229.88845707782502,Monsoon,216.82,204.81,165.4,Flat,5.9,31.1
2024-06-18 07:45:00,2024-06-18,6,7,45,86.0,150.93871192438613,Monsoon,148.84,128.7,98.83,Flat,15.6,50.6
2024-06-18 08:00:00,2024-06-18,6,8,0,89.8,153.54709530232472,Monsoon,152.19,130.85,99.94,Flat,16.3,52.3
2024-06-18 08:15:00,2024-06-18,6,8,15,59.0,270.89076650736604,Monsoon,262.46,242.82,192.39,Flat,8.1,36.4
2024-06-18 08:30:00,2024-06-18,6,8,30,80.1,213.63842728005073,Monsoon,210.84,183.0,140.98,Flat,15.2,49.6
2024-06-18 08:45:00,2024-06-18,6,8,45,83.4,214.4109149942666,Monsoon,212.38,183.47,140.7,Flat,15.8,50.9
2024-06-18 09:00:00,2024-06-18,6,9,0,77.1,251.911550533485,Monsoon,249.07,225.07,174.36,Flat,10.7,42.8
2024-06-18 09:15:00,2024-06-18,6,9,15,68.5,300.82565724807426,Monsoon,296.81,269.64,209.97,Flat,10.1,41.4
2024-06-18 09:30:00,2024-06-18,6,9,30,90.2,216.80499032644428,Monsoon,216.03,184.97,140.67,Flat,16.8,53.6
2024-06-18 09:45:00,2024-06-18,6,9,45,73.2,303.0550349713157,Monsoon,300.5,271.18,209.8,Flat,10.8,43.2
2024-06-18 10:00:00,2024-06-18,6,10,0,60.2,373.83689589890446,Monsoon,369.78,335.96,261.64,Flat,10.1,41.3
2024-06-18 10:15:00,2024-06-18,6,10,15,53.4,416.12736707210695,Monsoon,411.52,374.69,292.41,Flat,9.8,40.7
2024-06-18 10:30:00,2024-06-18,6,10,30,93.1,227.2208149885871,Monsoon,226.89,193.54,146.65,Flat,17.2,54.7
2024-06-18 10:45:00,2024-06-18,6,10,45,85.4,269.6922621811374,Monsoon,268.96,230.51,175.36,Flat,16.7,53.4
2024-06-18 11:00:00,2024-06-18,6,11,0,79.1,304.95906729675653,Monsoon,303.89,261.34,199.39,Flat,16.3,52.4
2024-06-18 11:15:00,2024-06-18,6,11,15,72.7,339.44961909922114,Monsoon,338.03,303.35,233.41,Flat,11.4,44.8
2024-06-18 11:30:00,2024-06-18,6,11,30,71.7,345.6513005728252,Monsoon,344.24,308.93,237.71,Flat,11.4,44.8
2024-06-18 11:45:00,2024-06-18,6,11,45,65.1,378.5670832086582,Monsoon,376.73,338.96,261.48,Flat,11.1,44.1
2024-06-18 12:00:00,2024-06-18,6,12,0,72.8,336.72831081043677,Monsoon,335.47,300.82,231.28,Flat,11.5,45.0
2024-06-18 12:15:00,2024-06-18,6,12,15,52.6,435.27734493672534,Monsoon,432.41,391.14,303.32,Flat,10.6,42.6
2024-06-18 12:30:00,2024-06-18,6,12,30,69.2,346.21203417916524,Monsoon,344.67,309.66,238.53,Flat,11.3,44.5
2024-06-18 12:45:00,2024-06-18,6,12,45,74.3,314.56944189863304,Monsoon,313.33,280.98,216.05,Flat,11.5,45.0
2024-06-18 13:00:00,2024-06-18,6,13,0,85.3,254.43119764392964,Monsoon,253.81,217.44,165.36,Flat,16.7,53.5
2024-06-18 13:15:00,2024-06-18,6,13,15,77.5,282.9459932730867,Monsoon,281.77,252.6,194.15,Flat,11.5,45.1
2024-06-18 13:30:00,2024-06-18,6,13,30,87.5,228.61261625874516,Monsoon,228.02,195.24,148.42,Flat,16.8,53.6
2024-06-18 13:45:00,2024-06-18,6,13,45,94.2,191.06339806994612,Monsoon,190.8,162.67,123.21,Flat,17.3,54.9
2024-06-18 14:00:00,2024-06-18,6,14,0,90.7,196.54496792344023,Monsoon,196.05,167.63,127.3,Flat,17.0,54.0
2024-06-18 14:15:00,2024-06-18,6,14,15,83.6,213.51651746065295,Monsoon,212.41,182.75,139.57,Flat,16.2,52.2
2024-06-18 14:30:00,2024-06-18,6,14,30,78.1,220.8194040667972,Monsoon,219.05,189.53,145.49,Flat,15.6,50.6
2024-06-18 14:45:00,2024-06-18,6,14,45,66.2,246.2801806845013,Monsoon,242.75,220.93,172.34,Flat,9.9,40.9
2024-06-18 15:00:00,2024-06-18,6,15,0,86.9,162.7649982915929,Monsoon,161.72,139.08,106.21,Flat,16.3,52.3
2024-06-18 15:15:00,2024-06-18,6,15,15,95.0,125.34997825481481,Monsoon,124.99,106.68,80.9,Flat,17.2,54.5
2024-06-18 15:30:00,2024-06-18,6,15,30,82.1,145.95660762819074,Monsoon,144.23,124.91,96.03,Flat,15.5,50.2
2024-06-18 15:45:00,2024-06-18,6,15,45,95.0,99.79094344197206,Monsoon,99.41,84.9,64.43,Flat,17.1,54.3
2024-06-18 16:00:00,2024-06-18,6,16,0,59.7,155.80171770754524,Monsoon,150.34,139.38,110.64,Flat,7.9,35.9
2024-06-18 16:15:00,2024-06-18,6,16,15,64.2,123.50266054113233,Monsoon,119.12,110.14,87.23,Flat,8.2,36.6
2024-06-18 16:30:00,2024-06-18,6,16,30,88.3,67.3603898933659,Monsoon,66.47,57.35,43.95,Flat,15.9,51.2
2024-06-18 16:45:00,2024-06-18,6,16,45,81.2,57.8859600915044,Monsoon,56.5,49.28,38.16,Flat,14.7,48.1
2024-06-18 17:00:00,2024-06-18,6,17,0,93.8,30.278278679678426,Monsoon,30.01,25.71,19.58,Flat,16.7,53.3
2024-06-18 17:15:00,2024-06-18,6,17,15,77.8,20.53475386280613,Monsoon,19.81,18.12,14.21,Flat,9.3,39.4
2024-06-18 17:30:00,2024-06-18,6,17,30,67.6,4.48909784123496e-14,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 17:45:00,2024-06-18,6,17,45,75.4,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 18:00:00,2024-06-18,6,18,0,59.6,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 18:15:00,2024-06-18,6,18,15,64.5,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 18:30:00,2024-06-18,6,18,30,89.7,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 18:45:00,2024-06-18,6,18,45,88.5,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 19:00:00,2024-06-18,6,19,0,82.4,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 19:15:00,2024-06-18,6,19,15,57.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 19:30:00,2024-06-18,6,19,30,73.7,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 19:45:00,2024-06-18,6,19,45,63.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 20:00:00,2024-06-18,6,20,0,92.1,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 20:15:00,2024-06-18,6,20,15,71.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 20:30:00,2024-06-18,6,20,30,65.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 20:45:00,2024-06-18,6,20,45,78.4,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 21:00:00,2024-06-18,6,21,0,70.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 21:15:00,2024-06-18,6,21,15,95.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 21:30:00,2024-06-18,6,21,30,69.2,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 21:45:00,2024-06-18,6,21,45,61.2,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 22:00:00,2024-06-18,6,22,0,52.2,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 22:15:00,2024-06-18,6,22,15,77.6,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 22:30:00,2024-06-18,6,22,30,71.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 22:45:00,2024-06-18,6,22,45,60.9,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 23:00:00,2024-06-18,6,23,0,92.3,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 23:15:00,2024-06-18,6,23,15,86.0,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 23:30:00,2024-06-18,6,23,30,77.7,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
2024-06-18 23:45:00,2024-06-18,6,23,45,94.4,0.0,Monsoon,0.0,0.0,0.0,Flat,0.0,0.0
