Date,Time,PanelSpacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-04-23,09:00,93,632.2,33.1,45.9,76.7,0.95,61.36,0.8,49.0,0.67
2025-04-23,09:15,93,638.8,33.5,46.5,76.53,0.96,61.22,0.81,49.4,0.67
2025-04-23,09:30,93,645.4,33.9,47.0,76.36,0.97,61.09,0.82,49.8,0.67
2025-04-23,09:45,93,652.0,34.2,47.5,76.19,0.98,60.95,0.82,50.2,0.67
2025-04-23,10:00,93,658.6,34.6,48.1,76.02,0.99,60.81,0.83,50.7,0.67
2025-04-23,10:15,93,689.1,34.9,49.1,75.69,1.04,60.55,0.87,52.8,0.67
2025-04-23,10:30,93,719.6,35.2,50.2,75.36,1.09,60.29,0.91,55.0,0.67
2025-04-23,10:45,93,750.1,35.5,51.2,75.03,1.14,60.02,0.95,57.1,0.67
2025-04-23,11:00,93,780.6,35.7,52.2,74.7,1.18,59.76,0.99,59.2,0.67
2025-04-23,11:15,93,766.6,35.9,52.1,74.75,1.16,59.8,0.97,58.2,0.67
2025-04-23,11:30,93,752.6,36.1,52.0,74.79,1.14,59.83,0.96,57.2,0.67
2025-04-23,11:45,93,738.6,36.4,51.8,74.83,1.12,59.87,0.94,56.1,0.67
2025-04-23,12:00,93,724.6,36.6,51.7,74.88,1.1,59.9,0.92,55.1,0.67
2025-04-23,12:15,93,706.9,36.7,51.3,74.99,1.07,59.99,0.9,53.8,0.67
2025-04-23,12:30,93,689.2,36.8,51.0,75.09,1.04,60.07,0.87,52.5,0.67
2025-04-23,12:45,93,671.5,36.9,50.7,75.2,1.02,60.16,0.85,51.2,0.67
2025-04-23,13:00,93,653.8,37.0,50.3,75.31,0.99,60.24,0.83,49.9,0.67
2025-04-23,13:15,93,608.0,37.0,49.2,75.67,0.92,60.53,0.77,46.6,0.67
2025-04-23,13:30,93,562.2,37.0,48.1,76.03,0.85,60.82,0.71,43.2,0.67
2025-04-23,13:45,93,516.5,37.0,46.9,76.39,0.78,61.11,0.65,39.9,0.67
2025-04-23,14:00,93,470.7,37.0,45.8,76.75,0.71,61.4,0.59,36.5,0.67
2025-04-23,14:15,93,439.7,36.9,44.9,77.04,0.66,61.63,0.55,34.2,0.67
2025-04-23,14:30,93,408.7,36.7,44.0,77.33,0.61,61.86,0.51,31.8,0.67
2025-04-23,14:45,93,377.6,36.6,43.0,77.61,0.57,62.09,0.48,29.5,0.67
2025-04-23,15:00,93,346.6,36.5,42.1,77.9,0.52,62.32,0.44,27.2,0.67
2025-04-23,15:15,93,306.1,36.1,40.8,78.33,0.46,62.66,0.38,24.1,0.67
2025-04-23,15:30,93,265.7,35.8,39.4,78.76,0.4,63.01,0.33,21.0,0.67
2025-04-23,15:45,93,225.2,35.5,38.1,79.18,0.34,63.35,0.28,17.9,0.67
2025-04-23,16:00,93,184.8,35.1,36.7,79.61,0.28,63.69,0.23,14.7,0.67
2025-04-23,16:15,93,148.1,34.4,35.1,80.12,0.22,64.1,0.18,11.9,0.67
2025-04-23,16:30,93,111.4,33.7,33.5,80.64,0.17,64.51,0.14,9.0,0.67
2025-04-23,16:45,93,74.8,33.0,31.9,81.15,0.11,64.92,0.09,6.0,0.67
2025-04-23,17:00,93,38.1,32.3,30.3,81.66,0.06,65.33,0.05,3.1,0.67
2025-04-23,17:15,93,28.6,31.8,29.6,81.89,0.04,65.51,0.04,2.3,0.67
2025-04-23,17:30,93,19.0,31.4,28.9,82.11,0.03,65.68,0.02,1.6,0.67
2025-04-23,17:45,93,9.5,30.9,28.2,82.33,0.01,65.86,0.01,0.8,0.67
2025-04-24,05:15,93,29.0,26.1,23.8,83.71,0.04,66.97,0.04,2.4,0.67
2025-04-24,05:30,93,54.1,26.3,24.6,83.45,0.08,66.76,0.07,4.5,0.67
2025-04-24,05:45,93,79.2,26.5,25.4,83.19,0.12,66.55,0.1,6.5,0.67
2025-04-24,06:00,93,104.2,26.6,26.3,82.93,0.15,66.34,0.13,8.6,0.67
2025-04-24,06:15,93,158.6,27.2,28.2,82.33,0.23,65.86,0.2,13.0,0.67
2025-04-24,06:30,93,212.9,27.7,30.1,81.73,0.32,65.38,0.26,17.3,0.67
2025-04-24,06:45,93,267.3,28.3,32.0,81.13,0.4,64.9,0.33,21.6,0.67
2025-04-24,07:00,93,321.6,28.8,33.9,80.53,0.48,64.42,0.4,25.8,0.67
2025-04-24,07:15,93,378.6,29.5,36.0,79.85,0.56,63.88,0.47,30.2,0.67
2025-04-24,07:30,93,435.5,30.2,38.1,79.18,0.65,63.34,0.55,34.5,0.67
2025-04-24,07:45,93,492.4,30.9,40.2,78.5,0.74,62.8,0.62,38.8,0.67
2025-04-24,08:00,93,549.3,31.6,42.4,77.83,0.82,62.26,0.69,43.0,0.67
2025-04-24,08:15,93,582.7,32.1,43.7,77.4,0.88,61.92,0.73,45.4,0.67
2025-04-24,08:30,93,616.1,32.7,45.1,76.98,0.93,61.58,0.78,47.8,0.67
2025-04-24,08:45,93,649.5,33.2,46.4,76.55,0.98,61.24,0.82,50.2,0.67
2025-04-24,09:00,93,682.9,33.7,47.8,76.12,1.03,60.9,0.86,52.6,0.67
2025-04-24,09:15,93,710.6,34.1,48.8,75.79,1.07,60.63,0.9,54.5,0.67
2025-04-24,09:30,93,738.4,34.4,49.9,75.45,1.12,60.36,0.94,56.5,0.67
2025-04-24,09:45,93,766.2,34.8,51.0,75.11,1.16,60.09,0.97,58.4,0.67
2025-04-24,10:00,93,793.9,35.2,52.0,74.77,1.2,59.82,1.01,60.3,0.67
2025-04-24,10:15,93,807.9,35.4,52.6,74.58,1.23,59.66,1.03,61.2,0.67
2025-04-24,10:30,93,821.9,35.7,53.2,74.39,1.25,59.51,1.04,62.2,0.67
2025-04-24,10:45,93,835.9,35.9,53.8,74.2,1.27,59.36,1.06,63.1,0.67
2025-04-24,11:00,93,850.0,36.2,54.4,74.01,1.29,59.21,1.08,64.0,0.67
2025-04-24,11:15,93,822.0,36.3,53.9,74.19,1.25,59.35,1.05,62.1,0.67
2025-04-24,11:30,93,794.1,36.4,53.3,74.37,1.21,59.5,1.01,60.1,0.67
2025-04-24,11:45,93,766.2,36.6,52.7,74.55,1.16,59.64,0.97,58.1,0.67
2025-04-24,12:00,93,738.3,36.7,52.1,74.73,1.12,59.79,0.94,56.0,0.67
2025-04-24,12:15,93,723.1,36.7,51.8,74.85,1.1,59.88,0.92,55.0,0.67
2025-04-24,12:30,93,707.8,36.7,51.4,74.97,1.07,59.98,0.9,53.9,0.67
2025-04-24,12:45,93,692.6,36.7,51.0,75.09,1.05,60.07,0.88,52.8,0.67
2025-04-24,13:00,93,677.4,36.7,50.6,75.21,1.03,60.17,0.86,51.7,0.67
2025-04-24,13:15,93,637.9,36.5,49.5,75.58,0.96,60.46,0.81,48.8,0.67
2025-04-24,13:30,93,598.5,36.3,48.3,75.95,0.9,60.76,0.76,46.0,0.67
2025-04-24,13:45,93,559.0,36.2,47.2,76.31,0.84,61.05,0.71,43.1,0.67
2025-04-24,14:00,93,519.5,36.0,46.0,76.68,0.78,61.34,0.66,40.2,0.67
2025-04-24,14:15,93,478.1,35.8,44.8,77.07,0.72,61.65,0.6,37.2,0.67
2025-04-24,14:30,93,436.7,35.6,43.5,77.46,0.66,61.97,0.55,34.1,0.67
2025-04-24,14:45,93,395.3,35.4,42.3,77.85,0.59,62.28,0.5,31.0,0.67
2025-04-24,15:00,93,353.9,35.2,41.1,78.24,0.53,62.59,0.44,27.8,0.67
2025-04-24,15:15,93,310.0,35.0,39.7,78.67,0.46,62.93,0.39,24.5,0.67
2025-04-24,15:30,93,266.2,34.7,38.4,79.09,0.4,63.28,0.33,21.1,0.67
2025-04-24,15:45,93,222.4,34.5,37.0,79.52,0.33,63.62,0.28,17.7,0.67
2025-04-24,16:00,93,178.6,34.2,35.7,79.95,0.27,63.96,0.22,14.3,0.67
2025-04-24,16:15,93,142.8,33.7,34.3,80.38,0.21,64.3,0.18,11.5,0.67
2025-04-24,16:30,93,107.1,33.3,33.0,80.81,0.16,64.65,0.13,8.6,0.67
2025-04-24,16:45,93,71.4,32.8,31.6,81.24,0.11,64.99,0.09,5.8,0.67
2025-04-24,17:00,93,35.6,32.4,30.3,81.67,0.05,65.33,0.04,2.9,0.67
2025-04-24,17:15,93,26.7,31.9,29.6,81.87,0.04,65.49,0.03,2.2,0.67
2025-04-24,17:30,93,17.8,31.5,29.0,82.07,0.03,65.66,0.02,1.5,0.67
2025-04-24,17:45,93,8.9,31.1,28.3,82.27,0.01,65.82,0.01,0.7,0.67
2025-04-25,05:15,93,26.6,27.2,24.9,83.37,0.04,66.7,0.03,2.2,0.67
2025-04-25,05:30,93,49.4,27.5,25.7,83.11,0.07,66.49,0.06,4.1,0.67
2025-04-25,05:45,93,72.1,27.7,26.5,82.85,0.11,66.28,0.09,5.9,0.67
2025-04-25,06:00,93,94.8,28.0,27.3,82.59,0.14,66.07,0.12,7.8,0.67
2025-04-25,06:15,93,144.3,28.3,28.9,82.08,0.21,65.66,0.18,11.8,0.67
2025-04-25,06:30,93,193.7,28.7,30.5,81.57,0.29,65.26,0.24,15.7,0.67
2025-04-25,06:45,93,243.1,29.1,32.1,81.07,0.36,64.86,0.3,19.6,0.67
2025-04-25,07:00,93,292.5,29.4,33.7,80.56,0.44,64.45,0.36,23.5,0.67
2025-04-25,07:15,93,344.7,29.9,35.5,80.01,0.51,64.01,0.43,27.6,0.67
2025-04-25,07:30,93,397.0,30.3,37.2,79.45,0.59,63.56,0.5,31.6,0.67
2025-04-25,07:45,93,449.2,30.8,39.0,78.89,0.67,63.12,0.56,35.5,0.67
2025-04-25,08:00,93,501.4,31.2,40.8,78.34,0.75,62.67,0.63,39.5,0.67
2025-04-25,08:15,93,535.1,31.5,41.9,77.98,0.8,62.39,0.67,42.0,0.67
2025-04-25,08:30,93,568.7,31.8,43.0,77.62,0.85,62.1,0.72,44.4,0.67
2025-04-25,08:45,93,602.3,32.1,44.1,77.27,0.91,61.81,0.76,46.9,0.67
2025-04-25,09:00,93,636.0,32.4,45.3,76.91,0.96,61.53,0.8,49.3,0.67
2025-04-25,09:15,93,656.2,32.5,45.9,76.69,0.99,61.36,0.83,50.8,0.67
2025-04-25,09:30,93,676.5,32.7,46.6,76.48,1.02,61.18,0.85,52.3,0.67
2025-04-25,09:45,93,696.8,32.9,47.3,76.26,1.05,61.01,0.88,53.7,0.67
2025-04-25,10:00,93,717.0,33.1,48.0,76.05,1.08,60.84,0.91,55.2,0.67
2025-04-25,10:15,93,737.8,33.2,48.6,75.85,1.11,60.68,0.93,56.6,0.67
2025-04-25,10:30,93,758.6,33.3,49.3,75.64,1.15,60.52,0.96,58.1,0.67
2025-04-25,10:45,93,779.4,33.4,49.9,75.44,1.18,60.35,0.99,59.6,0.67
2025-04-25,11:00,93,800.1,33.5,50.5,75.24,1.21,60.19,1.01,61.1,0.67
2025-04-25,11:15,93,767.8,33.6,49.8,75.47,1.16,60.38,0.97,58.7,0.67
2025-04-25,11:30,93,735.5,33.7,49.1,75.71,1.11,60.56,0.93,56.4,0.67
2025-04-25,11:45,93,703.2,33.8,48.3,75.94,1.06,60.75,0.89,54.0,0.67
2025-04-25,12:00,93,671.0,33.8,47.6,76.17,1.01,60.94,0.85,51.7,0.67
2025-04-25,12:15,93,645.6,33.8,47.0,76.37,0.97,61.09,0.82,49.8,0.67
2025-04-25,12:30,93,620.2,33.9,46.4,76.56,0.93,61.25,0.78,48.0,0.67
2025-04-25,12:45,93,594.8,33.9,45.7,76.76,0.9,61.41,0.75,46.1,0.67
2025-04-25,13:00,93,569.4,33.9,45.1,76.96,0.86,61.56,0.72,44.2,0.67
2025-04-25,13:15,93,533.2,33.9,44.2,77.24,0.8,61.79,0.67,41.5,0.67
2025-04-25,13:30,93,497.0,33.9,43.3,77.52,0.75,62.02,0.63,38.8,0.67
2025-04-25,13:45,93,460.8,33.9,42.4,77.81,0.69,62.25,0.58,36.1,0.67
2025-04-25,14:00,93,424.6,33.9,41.5,78.09,0.64,62.47,0.53,33.3,0.67
2025-04-25,14:15,93,382.6,33.8,40.4,78.46,0.57,62.77,0.48,30.1,0.67
2025-04-25,14:30,93,340.5,33.7,39.2,78.82,0.51,63.06,0.43,26.9,0.67
2025-04-25,14:45,93,298.4,33.6,38.1,79.19,0.45,63.35,0.37,23.7,0.67
2025-04-25,15:00,93,256.4,33.5,36.9,79.55,0.38,63.64,0.32,20.4,0.67
2025-04-25,15:15,93,226.4,33.4,36.0,79.84,0.34,63.87,0.28,18.1,0.67
2025-04-25,15:30,93,196.4,33.2,35.1,80.13,0.29,64.1,0.25,15.7,0.67
2025-04-25,15:45,93,166.4,33.0,34.2,80.42,0.25,64.33,0.21,13.4,0.67
2025-04-25,16:00,93,136.3,32.9,33.3,80.7,0.2,64.56,0.17,11.0,0.67
2025-04-25,16:15,93,110.6,32.5,32.2,81.03,0.16,64.83,0.14,8.9,0.67
2025-04-25,16:30,93,84.9,32.1,31.2,81.36,0.13,65.09,0.11,6.9,0.67
2025-04-25,16:45,93,59.2,31.7,30.2,81.69,0.09,65.36,0.07,4.8,0.67
2025-04-25,17:00,93,33.5,31.3,29.1,82.02,0.05,65.62,0.04,2.7,0.67
2025-04-25,17:15,93,25.1,30.9,28.6,82.2,0.04,65.76,0.03,2.1,0.67
2025-04-25,17:30,93,16.8,30.6,28.0,82.37,0.02,65.89,0.02,1.4,0.67
2025-04-25,17:45,93,8.4,30.3,27.5,82.54,0.01,66.03,0.01,0.7,0.67
2025-04-26,05:15,93,27.5,27.4,25.1,83.29,0.04,66.63,0.03,2.3,0.67
2025-04-26,05:30,93,50.7,27.6,25.9,83.04,0.07,66.44,0.06,4.2,0.67
2025-04-26,05:45,93,73.9,27.8,26.7,82.8,0.11,66.24,0.09,6.1,0.67
2025-04-26,06:00,93,97.1,28.0,27.4,82.56,0.14,66.04,0.12,7.9,0.67
2025-04-26,06:15,93,143.6,28.3,28.9,82.08,0.21,65.67,0.18,11.7,0.67
2025-04-26,06:30,93,190.2,28.7,30.4,81.61,0.28,65.29,0.24,15.4,0.67
2025-04-26,06:45,93,236.7,29.0,31.9,81.14,0.35,64.91,0.29,19.1,0.67
2025-04-26,07:00,93,283.2,29.3,33.4,80.67,0.42,64.53,0.35,22.8,0.67
2025-04-26,07:15,93,328.4,29.7,34.9,80.2,0.49,64.16,0.41,26.3,0.67
2025-04-26,07:30,93,373.6,30.0,36.4,79.73,0.56,63.79,0.47,29.8,0.67
2025-04-26,07:45,93,418.7,30.4,37.8,79.26,0.63,63.41,0.52,33.2,0.67
2025-04-26,08:00,93,463.9,30.7,39.3,78.79,0.69,63.04,0.58,36.7,0.67
2025-04-26,08:15,93,502.7,31.0,40.6,78.4,0.75,62.72,0.63,39.6,0.67
2025-04-26,08:30,93,541.5,31.2,41.8,78.01,0.81,62.41,0.68,42.5,0.67
2025-04-26,08:45,93,580.3,31.5,43.0,77.62,0.87,62.1,0.73,45.4,0.67
2025-04-26,09:00,93,619.2,31.8,44.2,77.23,0.93,61.79,0.78,48.2,0.67
2025-04-26,09:15,93,634.0,32.0,44.8,77.05,0.95,61.64,0.8,49.3,0.67
2025-04-26,09:30,93,648.8,32.2,45.4,76.87,0.98,61.5,0.82,50.3,0.67
2025-04-26,09:45,93,663.5,32.4,46.0,76.69,1.0,61.35,0.84,51.4,0.67
2025-04-26,10:00,93,678.3,32.6,46.5,76.51,1.02,61.21,0.86,52.4,0.67
2025-04-26,10:15,93,711.9,32.7,47.5,76.2,1.07,60.96,0.9,54.9,0.67
2025-04-26,10:30,93,745.5,32.8,48.5,75.9,1.13,60.72,0.94,57.3,0.67
2025-04-26,10:45,93,779.0,33.0,49.4,75.59,1.18,60.47,0.99,59.7,0.67
2025-04-26,11:00,93,812.6,33.1,50.4,75.28,1.23,60.23,1.03,62.0,0.67
2025-04-26,11:15,93,802.7,33.1,50.2,75.35,1.21,60.28,1.02,61.3,0.67
2025-04-26,11:30,93,792.9,33.2,50.0,75.41,1.2,60.33,1.0,60.6,0.67
2025-04-26,11:45,93,783.0,33.2,49.8,75.48,1.18,60.38,0.99,59.9,0.67
2025-04-26,12:00,93,773.2,33.2,49.6,75.55,1.17,60.44,0.98,59.2,0.67
2025-04-26,12:15,93,703.5,33.2,47.8,76.1,1.06,60.88,0.89,54.2,0.67
2025-04-26,12:30,93,633.8,33.2,46.0,76.66,0.96,61.33,0.8,49.1,0.67
2025-04-26,12:45,93,564.1,33.2,44.3,77.22,0.85,61.78,0.71,43.9,0.67
2025-04-26,13:00,93,494.4,33.1,42.5,77.78,0.74,62.23,0.62,38.7,0.67
2025-04-26,13:15,93,486.3,33.1,42.3,77.85,0.73,62.28,0.61,38.1,0.67
2025-04-26,13:30,93,478.2,33.1,42.1,77.91,0.72,62.33,0.6,37.5,0.67
2025-04-26,13:45,93,470.0,33.1,41.9,77.98,0.71,62.38,0.59,36.9,0.67
2025-04-26,14:00,93,461.9,33.1,41.7,78.04,0.69,62.44,0.58,36.2,0.67
2025-04-26,14:15,93,416.6,33.1,40.5,78.41,0.62,62.73,0.52,32.8,0.67
2025-04-26,14:30,93,371.3,33.1,39.4,78.77,0.56,63.02,0.47,29.3,0.67
2025-04-26,14:45,93,326.0,33.1,38.2,79.14,0.49,63.31,0.41,25.9,0.67
2025-04-26,15:00,93,280.7,33.1,37.1,79.5,0.42,63.6,0.35,22.3,0.67
2025-04-26,15:15,93,245.1,33.0,36.1,79.81,0.37,63.85,0.31,19.6,0.67
2025-04-26,15:30,93,209.5,32.9,35.1,80.12,0.31,64.09,0.26,16.8,0.67
2025-04-26,15:45,93,173.9,32.8,34.2,80.43,0.26,64.34,0.22,14.0,0.67
2025-04-26,16:00,93,138.2,32.7,33.2,80.74,0.21,64.59,0.17,11.1,0.67
2025-04-26,16:15,93,111.1,32.4,32.2,81.04,0.17,64.83,0.14,9.0,0.67
2025-04-26,16:30,93,84.0,32.2,31.3,81.35,0.12,65.08,0.1,6.8,0.67
2025-04-26,16:45,93,56.8,31.9,30.3,81.65,0.08,65.32,0.07,4.6,0.67
2025-04-26,17:00,93,29.7,31.6,29.3,81.96,0.04,65.57,0.04,2.4,0.67
2025-04-26,17:15,93,22.3,31.3,28.9,82.1,0.03,65.68,0.03,1.8,0.67
2025-04-26,17:30,93,14.8,31.1,28.4,82.24,0.02,65.79,0.02,1.2,0.67
2025-04-26,17:45,93,7.4,30.8,28.0,82.38,0.01,65.91,0.01,0.6,0.67
2025-04-27,05:15,93,32.3,26.9,24.7,83.43,0.05,66.74,0.04,2.7,0.67
2025-04-27,05:30,93,59.9,27.1,25.6,83.13,0.09,66.51,0.07,4.9,0.67
2025-04-27,05:45,93,87.4,27.4,26.6,82.84,0.13,66.27,0.11,7.2,0.67
2025-04-27,06:00,93,115.0,27.6,27.5,82.54,0.17,66.03,0.14,9.4,0.67
2025-04-27,06:15,93,164.8,27.9,29.0,82.06,0.24,65.65,0.2,13.4,0.67
2025-04-27,06:30,93,214.6,28.2,30.5,81.58,0.32,65.26,0.27,17.4,0.67
2025-04-27,06:45,93,264.4,28.4,32.0,81.1,0.39,64.88,0.33,21.4,0.67
2025-04-27,07:00,93,314.2,28.7,33.6,80.62,0.47,64.49,0.39,25.3,0.67
2025-04-27,07:15,93,364.0,29.1,35.2,80.11,0.54,64.09,0.45,29.1,0.67
2025-04-27,07:30,93,413.8,29.4,36.8,79.6,0.62,63.68,0.52,33.0,0.67
2025-04-27,07:45,93,463.6,29.8,38.4,79.09,0.69,63.27,0.58,36.7,0.67
2025-04-27,08:00,93,513.4,30.1,40.0,78.58,0.77,62.87,0.64,40.5,0.67
2025-04-27,08:15,93,552.5,30.5,41.3,78.17,0.83,62.53,0.69,43.4,0.67
2025-04-27,08:30,93,591.5,30.8,42.6,77.75,0.89,62.2,0.74,46.3,0.67
2025-04-27,08:45,93,630.6,31.2,43.9,77.34,0.95,61.87,0.79,49.1,0.67
2025-04-27,09:00,93,669.6,31.5,45.2,76.92,1.01,61.54,0.84,52.0,0.67
2025-04-27,09:15,93,705.6,31.7,46.4,76.56,1.06,61.25,0.89,54.6,0.67
2025-04-27,09:30,93,741.5,32.0,47.5,76.2,1.12,60.96,0.94,57.1,0.67
2025-04-27,09:45,93,777.5,32.2,48.7,75.84,1.17,60.67,0.98,59.7,0.67
2025-04-27,10:00,93,813.4,32.5,49.8,75.47,1.23,60.38,1.03,62.2,0.67
2025-04-27,10:15,93,817.6,32.6,50.1,75.39,1.24,60.31,1.04,62.5,0.67
2025-04-27,10:30,93,821.7,32.8,50.3,75.3,1.24,60.24,1.04,62.7,0.67
2025-04-27,10:45,93,825.9,33.0,50.6,75.22,1.25,60.17,1.05,63.0,0.67
2025-04-27,11:00,93,830.0,33.1,50.9,75.13,1.26,60.1,1.05,63.3,0.67
2025-04-27,11:15,93,811.2,33.3,50.5,75.24,1.23,60.19,1.03,61.9,0.67
2025-04-27,11:30,93,792.3,33.4,50.2,75.35,1.2,60.28,1.0,60.5,0.67
2025-04-27,11:45,93,773.4,33.5,49.9,75.46,1.17,60.37,0.98,59.1,0.67
2025-04-27,12:00,93,754.5,33.6,49.5,75.57,1.14,60.45,0.96,57.8,0.67
2025-04-27,12:15,93,728.4,33.7,48.9,75.75,1.1,60.6,0.92,55.9,0.67
2025-04-27,12:30,93,702.4,33.8,48.4,75.93,1.06,60.75,0.89,54.0,0.67
2025-04-27,12:45,93,676.3,33.9,47.8,76.11,1.02,60.89,0.86,52.1,0.67
2025-04-27,13:00,93,650.2,34.0,47.2,76.3,0.98,61.04,0.82,50.2,0.67
2025-04-27,13:15,93,612.1,33.9,46.2,76.6,0.92,61.28,0.77,47.4,0.67
2025-04-27,13:30,93,573.9,33.9,45.3,76.91,0.86,61.53,0.72,44.5,0.67
2025-04-27,13:45,93,535.7,33.9,44.3,77.22,0.81,61.77,0.67,41.7,0.67
2025-04-27,14:00,93,497.5,33.9,43.3,77.52,0.75,62.02,0.63,38.8,0.67
2025-04-27,14:15,93,452.1,33.8,42.1,77.91,0.68,62.33,0.57,35.4,0.67
2025-04-27,14:30,93,406.8,33.7,40.9,78.3,0.61,62.64,0.51,32.0,0.67
2025-04-27,14:45,93,361.5,33.6,39.7,78.69,0.54,62.95,0.45,28.5,0.67
2025-04-27,15:00,93,316.1,33.5,38.4,79.08,0.47,63.26,0.4,25.1,0.67
2025-04-27,15:15,93,275.8,33.3,37.2,79.48,0.41,63.58,0.35,21.9,0.67
2025-04-27,15:30,93,235.3,33.0,35.9,79.88,0.35,63.91,0.29,18.8,0.67
2025-04-27,15:45,93,194.9,32.7,34.6,80.28,0.29,64.23,0.24,15.6,0.67
2025-04-27,16:00,93,154.6,32.5,33.3,80.69,0.23,64.55,0.19,12.4,0.67
2025-04-27,16:15,93,123.1,32.0,32.0,81.1,0.18,64.88,0.15,9.9,0.67
2025-04-27,16:30,93,91.7,31.5,30.8,81.51,0.14,65.21,0.11,7.4,0.67
2025-04-27,16:45,93,60.3,30.9,29.5,81.92,0.09,65.53,0.07,4.9,0.67
2025-04-27,17:00,93,28.8,30.4,28.2,82.33,0.04,65.86,0.04,2.4,0.67
2025-04-27,17:15,93,21.6,30.0,27.6,82.51,0.03,66.01,0.03,1.8,0.67
2025-04-27,17:30,93,14.4,29.6,27.0,82.69,0.02,66.15,0.02,1.2,0.67
2025-04-27,17:45,93,7.2,29.3,26.4,82.87,0.01,66.3,0.01,0.6,0.67
2025-04-28,05:15,93,29.0,26.1,23.8,83.69,0.04,66.96,0.04,2.4,0.67
2025-04-28,05:30,93,53.3,26.4,24.7,83.42,0.08,66.73,0.07,4.4,0.67
2025-04-28,05:45,93,77.7,26.7,25.6,83.14,0.11,66.51,0.1,6.4,0.67
2025-04-28,06:00,93,102.0,26.9,26.5,82.86,0.15,66.29,0.13,8.4,0.67
2025-04-28,06:15,93,149.3,27.3,28.0,82.38,0.22,65.9,0.19,12.2,0.67
2025-04-28,06:30,93,196.6,27.6,29.5,81.9,0.29,65.52,0.24,16.0,0.67
2025-04-28,06:45,93,243.9,27.9,31.0,81.42,0.36,65.13,0.3,19.8,0.67
2025-04-28,07:00,93,291.1,28.3,32.6,80.93,0.43,64.75,0.36,23.5,0.67
2025-04-28,07:15,93,343.6,28.6,34.1,80.43,0.51,64.35,0.43,27.6,0.67
2025-04-28,07:30,93,396.0,28.8,35.7,79.93,0.59,63.94,0.49,31.6,0.67
2025-04-28,07:45,93,448.5,29.1,37.3,79.43,0.67,63.54,0.56,35.7,0.67
2025-04-28,08:00,93,500.9,29.4,38.9,78.92,0.75,63.14,0.63,39.6,0.67
2025-04-28,08:15,93,523.4,29.7,39.8,78.64,0.78,62.91,0.66,41.3,0.67
2025-04-28,08:30,93,545.8,30.0,40.7,78.36,0.82,62.69,0.69,43.0,0.67
2025-04-28,08:45,93,568.3,30.4,41.6,78.08,0.85,62.46,0.71,44.6,0.67
2025-04-28,09:00,93,590.7,30.7,42.5,77.8,0.89,62.24,0.74,46.2,0.67
2025-04-28,09:15,93,630.2,30.9,43.7,77.41,0.95,61.93,0.79,49.1,0.67
2025-04-28,09:30,93,669.7,31.1,44.9,77.03,1.01,61.62,0.84,52.0,0.67
2025-04-28,09:45,93,709.2,31.4,46.1,76.65,1.07,61.32,0.9,54.9,0.67
2025-04-28,10:00,93,748.7,31.6,47.3,76.26,1.13,61.01,0.95,57.7,0.67
2025-04-28,10:15,93,759.9,31.7,47.7,76.14,1.15,60.91,0.96,58.5,0.67
2025-04-28,10:30,93,771.0,31.8,48.1,76.01,1.16,60.81,0.98,59.3,0.67
2025-04-28,10:45,93,782.2,32.0,48.5,75.88,1.18,60.7,0.99,60.1,0.67
2025-04-28,11:00,93,793.4,32.1,48.9,75.75,1.2,60.6,1.0,60.9,0.67
2025-04-28,11:15,93,776.0,32.2,48.6,75.87,1.17,60.7,0.98,59.6,0.67
2025-04-28,11:30,93,758.6,32.2,48.2,75.99,1.15,60.79,0.96,58.3,0.67
2025-04-28,11:45,93,741.2,32.3,47.8,76.11,1.12,60.89,0.94,57.1,0.67
2025-04-28,12:00,93,723.8,32.3,47.4,76.22,1.09,60.98,0.91,55.8,0.67
2025-04-28,12:15,93,696.6,32.3,46.7,76.44,1.05,61.16,0.88,53.8,0.67
2025-04-28,12:30,93,669.4,32.3,46.0,76.66,1.01,61.33,0.84,51.8,0.67
2025-04-28,12:45,93,642.2,32.3,45.3,76.88,0.97,61.51,0.81,49.8,0.67
2025-04-28,13:00,93,615.0,32.3,44.7,77.1,0.93,61.68,0.78,47.8,0.67
2025-04-28,13:15,93,563.5,32.2,43.3,77.53,0.85,62.02,0.71,44.0,0.67
2025-04-28,13:30,93,512.1,32.2,42.0,77.96,0.77,62.36,0.64,40.1,0.67
2025-04-28,13:45,93,460.6,32.1,40.6,78.38,0.69,62.7,0.58,36.3,0.67
2025-04-28,14:00,93,409.1,32.0,39.3,78.81,0.61,63.05,0.51,32.3,0.67
2025-04-28,14:15,93,373.2,32.0,38.3,79.12,0.56,63.29,0.47,29.6,0.67
2025-04-28,14:30,93,337.2,31.9,37.3,79.43,0.5,63.54,0.42,26.8,0.67
2025-04-28,14:45,93,301.3,31.8,36.3,79.73,0.45,63.79,0.38,24.0,0.67
2025-04-28,15:00,93,265.3,31.7,35.4,80.04,0.4,64.03,0.33,21.2,0.67
2025-04-28,15:15,93,233.9,31.6,34.4,80.34,0.35,64.27,0.29,18.8,0.67
2025-04-28,15:30,93,202.4,31.5,33.5,80.63,0.3,64.5,0.25,16.3,0.67
2025-04-28,15:45,93,171.0,31.3,32.6,80.92,0.25,64.74,0.21,13.8,0.67
2025-04-28,16:00,93,139.6,31.2,31.7,81.22,0.21,64.97,0.17,11.3,0.67
